I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 08:15:00,,NSW1,,0,38.44983260626965,38.39006,38.39006
D,DISPATCH,PRICE,,2020/09/01 08:15:00,,QLD1,,0,22.160052572170557,11.49,11.49
D,DISPATCH,PRICE,,2020/09/01 08:15:00,,SA1,,0,36.008805791073186,34.3999,34.3999
D,DISPATCH,PRICE,,2020/09/01 08:15:00,,TAS1,,0,42.53673716774036,102.01372,102.01372
D,DISPATCH,PRICE,,2020/09/01 08:15:00,,VIC1,,0,41.75918546010095,41.72752,41.72752
