I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 15:05:00,,NSW1,,0,16.83086219427709,19.49633,19.49633
D,DISPATCH,PRICE,,2020/09/01 15:05:00,,QLD1,,0,-12.696966216735346,-20.0,-20.0
D,DISPATCH,PRICE,,2020/09/01 15:05:00,,SA1,,0,-39.00380775959658,-39.0,-39.0
D,DISPATCH,PRICE,,2020/09/01 15:05:00,,TAS1,,0,19.370316753141296,20.28892,20.28892
D,DISPATCH,PRICE,,2020/09/01 15:05:00,,VIC1,,0,14.426065883686407,16.44,16.44
