I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 05:40:00,,NSW1,,0,41.09988697589327,41.40743,41.40743
D,DISPATCH,PRICE,,2020/09/01 05:40:00,,QLD1,,0,39.73074851911686,39.73018,39.73018
D,DISPATCH,PRICE,,2020/09/01 05:40:00,,SA1,,0,35.05999588513877,35.35877,35.35877
D,DISPATCH,PRICE,,2020/09/01 05:40:00,,TAS1,,0,40.33586132177681,40.90178,40.90178
D,DISPATCH,PRICE,,2020/09/01 05:40:00,,VIC1,,0,40.82323512000815,41.17204,41.17204
