I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/02 01:15:00,,NSW1,,0,38.38961038961039,38.61278,38.61278
D,DISPATCH,PRICE,,2020/09/02 01:15:00,,QLD1,,0,31.848575249459934,31.85,31.85
D,DISPATCH,PRICE,,2020/09/02 01:15:00,,SA1,,0,-3.0979451340356734,-3.10016,-3.10016
D,DISPATCH,PRICE,,2020/09/02 01:15:00,,TAS1,,0,40.32241070487831,38.92,38.92
D,DISPATCH,PRICE,,2020/09/02 01:15:00,,VIC1,,0,33.50011567526618,33.7304,33.7304
