I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 09:50:00,,NSW1,,0,41.79579271421241,39.8004,39.8004
D,DISPATCH,PRICE,,2020/09/01 09:50:00,,QLD1,,0,-6.537635971997846,-20.0,-20.0
D,DISPATCH,PRICE,,2020/09/01 09:50:00,,SA1,,0,41.07058470418441,38.39473,38.39473
D,DISPATCH,PRICE,,2020/09/01 09:50:00,,TAS1,,0,22.11484366438731,23.80483,23.80483
D,DISPATCH,PRICE,,2020/09/01 09:50:00,,VIC1,,0,45.28869592551836,42.84751,42.84751
