2020/09/01 20:50:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-15157198.145623822,-60313121.494,0.0,0.0
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-56.99999999999999,-57.0,0.5354864999999926,0.53549
NSW1-QLD1,-429.2317081173394,-436.0,8.98203384064199,9.36546
VIC1-NSW1,16.581703302584685,9.77319,-0.39425556174564613,-0.26382
T-V-MNSP1,-135.0,-155.24454,2.4274814500000046,3.11432
V-SA,-420.0,-420.0,33.58774777261005,33.67557
V-S-MNSP1,-53.99999999999994,-69.82254,7.165222199999988,10.54998
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,9149.47,8650.543285870122,8650.82,0.0,0.0,502.8134114199241,502.77319,86.0156021118164,101.55,164.51813000000004,143.0,170.84224553,139.0,107.18453553000003,93.94,71.0,71.0,38.0,48.78,93.0,93.0,63.0,63.0
REGIONSUM,QLD1,6476.92,6968.549920386506,6975.54,0.0,0.0,-486.2317081173394,-493.0,68.67439788818359,87.14,61.0,84.27,77.0,106.6,33.0,21.0,20.0,20.0,0.0,0.0,5.0,5.0,0.0,0.0
REGIONSUM,SA1,1578.19,2065.8574244148786,2079.62,3.0,0.0,-473.99999999999994,-489.82254,40.0,77.0,126.0,128.0,114.0,119.0,79.0,79.0,42.0,42.0,92.0,92.0,80.0,80.0,70.0,64.0
REGIONSUM,TAS1,1260.15,1125.15,1104.9,0.0,0.0,135.0,155.24454,0.0,0.0,58.7858,58.79,73.48222,73.48,80.88370999999995,101.13,47.0,47.0,56.7843,36.0,70.0,70.0,50.58416999999997,56.58
REGIONSUM,VIC1,5661.65,5366.45308553,5366.45,0.0,0.0,327.54829669741525,330.70410252,98.0,27.0,126.0,102.0,173.0,150.0,103.0,108.0,30.0,30.0,44.0,54.0,84.78431,84.78,70.0,70.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,48.50360150147104,58.01,58.01,14.73,28.15992,5.2,13.73,5.1,25.12502,0.99,0.99,13.1,13.1,0.03,0.14,0.48,0.48,0.44,0.44
PRICE,QLD1,45.427428164934426,54.32989,54.32989,14.73,28.15992,5.2,13.73,5.1,25.12502,0.99,0.99,13.1,13.1,0.03,0.14,0.48,0.48,0.44,0.44
PRICE,SA1,40.442575347952335,40.44,40.44,14.73,28.15992,5.2,13.73,5.1,25.12502,0.99,0.99,13.1,13.1,0.03,0.14,0.48,0.48,0.44,0.44
PRICE,TAS1,20.32451796438731,20.22,20.22,0.9,0.9,19.0,19.0,8.49,8.49,0.9,0.9,13.1,13.1,0.03,0.14,0.48,0.48,0.44,0.44
PRICE,VIC1,49.62350091550992,59.4226,59.4226,14.73,28.15992,5.2,13.73,5.1,25.12502,0.99,0.99,13.1,13.1,0.03,0.14,0.48,0.48,0.44,0.44
