I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 08:35:00,,NSW1,,0,61.16696176663731,48.83049,48.83049
D,DISPATCH,PRICE,,2020/09/01 08:35:00,,QLD1,,0,-20.00457508864234,-31.62,-31.62
D,DISPATCH,PRICE,,2020/09/01 08:35:00,,SA1,,0,55.111765879872294,45.29,45.29
D,DISPATCH,PRICE,,2020/09/01 08:35:00,,TAS1,,0,69.03352464129452,101.93,101.93
D,DISPATCH,PRICE,,2020/09/01 08:35:00,,VIC1,,0,70.00206739714699,54.93735,54.93735
