I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 08:05:00,,NSW1,,0,42.04858863363741,39.80019,39.80019
D,DISPATCH,PRICE,,2020/09/01 08:05:00,,QLD1,,0,25.70723176627919,23.63316,23.63316
D,DISPATCH,PRICE,,2020/09/01 08:05:00,,SA1,,0,40.98336455597525,36.42468,36.42468
D,DISPATCH,PRICE,,2020/09/01 08:05:00,,TAS1,,0,47.364424228131455,101.96,101.96
D,DISPATCH,PRICE,,2020/09/01 08:05:00,,VIC1,,0,46.04682109601742,43.1959,43.1959
