I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 23:30:00,,NSW1,,0,38.44983260626965,39.46803,39.46803
D,DISPATCH,PRICE,,2020/09/01 23:30:00,,QLD1,,0,33.08952776088028,33.97283,33.97283
D,DISPATCH,PRICE,,2020/09/01 23:30:00,,SA1,,0,32.46543856904018,33.34881,33.34881
D,DISPATCH,PRICE,,2020/09/01 23:30:00,,TAS1,,0,38.29203854782146,39.2501,39.2501
D,DISPATCH,PRICE,,2020/09/01 23:30:00,,VIC1,,0,37.39395284359081,38.41795,38.41795
