I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 16:40:00,,NSW1,,0,39.397284701842885,42.71222,42.71222
D,DISPATCH,PRICE,,2020/09/01 16:40:00,,QLD1,,0,37.555092223481644,31.85,31.85
D,DISPATCH,PRICE,,2020/09/01 16:40:00,,SA1,,0,36.420198887221595,39.43,39.43
D,DISPATCH,PRICE,,2020/09/01 16:40:00,,TAS1,,0,20.32451796438731,20.32,20.32
D,DISPATCH,PRICE,,2020/09/01 16:40:00,,VIC1,,0,37.174918032786884,40.68766,40.68766
