I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 13:30:00,,NSW1,,0,14.37332592694911,0.00053,0.00053
D,DISPATCH,PRICE,,2020/09/01 13:30:00,,QLD1,,0,0.0,-13.54587,-13.54587
D,DISPATCH,PRICE,,2020/09/01 13:30:00,,SA1,,0,-32.7436247723133,-39.0,-39.0
D,DISPATCH,PRICE,,2020/09/01 13:30:00,,TAS1,,0,20.32451796438731,20.32,20.32
D,DISPATCH,PRICE,,2020/09/01 13:30:00,,VIC1,,0,12.110655737704919,0.00044,0.00044
