I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 06:00:00,,NSW1,,0,53.11431653686507,54.16101,54.16101
D,DISPATCH,PRICE,,2020/09/01 06:00:00,,QLD1,,0,49.945175438596486,50.93177,50.93177
D,DISPATCH,PRICE,,2020/09/01 06:00:00,,SA1,,0,47.03047818189798,47.98801,47.98801
D,DISPATCH,PRICE,,2020/09/01 06:00:00,,TAS1,,0,51.631955948206304,52.65675,52.65675
D,DISPATCH,PRICE,,2020/09/01 06:00:00,,VIC1,,0,54.7842990556219,55.9,55.9
