I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 17:35:00,,NSW1,,0,38.57997458057956,47.88504,47.88504
D,DISPATCH,PRICE,,2020/09/01 17:35:00,,QLD1,,0,37.487175666867046,45.93687,45.93687
D,DISPATCH,PRICE,,2020/09/01 17:35:00,,SA1,,0,33.469961694717256,41.87398,41.87398
D,DISPATCH,PRICE,,2020/09/01 17:35:00,,TAS1,,0,34.87404465937966,40.34,40.34
D,DISPATCH,PRICE,,2020/09/01 17:35:00,,VIC1,,0,37.9221397252256,47.19803,47.19803
