I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/02 01:45:00,,NSW1,,0,39.796644636502286,39.80045,39.80045
D,DISPATCH,PRICE,,2020/09/02 01:45:00,,QLD1,,0,31.95175438596491,31.95,31.95
D,DISPATCH,PRICE,,2020/09/02 01:45:00,,SA1,,0,-3.0979451340356734,-3.1,-3.1
D,DISPATCH,PRICE,,2020/09/02 01:45:00,,TAS1,,0,40.32241070487831,40.32,40.32
D,DISPATCH,PRICE,,2020/09/02 01:45:00,,VIC1,,0,33.56841552159462,33.53477,33.53477
