I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 06:40:00,,NSW1,,0,51.21685119349925,58.67573,58.67573
D,DISPATCH,PRICE,,2020/09/01 06:40:00,,QLD1,,0,44.72805600430802,44.74003,44.74003
D,DISPATCH,PRICE,,2020/09/01 06:40:00,,SA1,,0,40.99819963992799,41.97999,41.97999
D,DISPATCH,PRICE,,2020/09/01 06:40:00,,TAS1,,0,43.813799760544676,54.43271,54.43271
D,DISPATCH,PRICE,,2020/09/01 06:40:00,,VIC1,,0,51.11174275606632,59.20005,59.20005
